{'position': {'x': 3355.487305, 'y': 139.992676, 'z': -2991.549316}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3261.491211, 'y': 149.927795, 'z': -2703.179688}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3416.362061, 'y': 150.483734, 'z': -2739.990479}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3260.014648, 'y': 150.071014, 'z': -2727.251953}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3769.224609, 'y': 150.012619, 'z': -3119.193359}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3430.085938, 'y': 162.69014, 'z': -2876.589111}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3706.54541, 'y': 150.865509, 'z': -2767.432373}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3251.549561, 'y': 137.314026, 'z': -2964.050293}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3683.306152, 'y': 150.003052, 'z': -3217.172607}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3338.631592, 'y': 150.003052, 'z': -3062.653809}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3597.030762, 'y': 150.100876, 'z': -2930.019531}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3205.906738, 'y': 145.068375, 'z': -2928.994385}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3801.265137, 'y': 100.723885, 'z': -2648.218994}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3272.38623, 'y': 150.003052, 'z': -2696.705078}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3954.504395, 'y': 150.13063, 'z': -3191.564209}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3908.099365, 'y': 150.002655, 'z': -2766.718994}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3260.440918, 'y': 150.003052, 'z': -2773.141602}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3846.089844, 'y': 105.450211, 'z': -2690.171143}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3603.561035, 'y': 151.749542, 'z': -3083.372559}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3652.405029, 'y': 150.533997, 'z': -2697.766113}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'suna_sunahama', 'area_no': 14}
{'position': {'x': 3244.439697, 'y': 150.003723, 'z': -2681.501465}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4006.507324, 'y': 120.073059, 'z': -3044.698486}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3276.325684, 'y': 150.010376, 'z': -2686.939209}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3772.140381, 'y': 163.655243, 'z': -2918.388428}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3221.474609, 'y': 150.030136, 'z': -3016.76001}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3628.808105, 'y': 139.992676, 'z': -3390.784668}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3550.41333, 'y': 130.012817, 'z': -3132.177246}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3541.310059, 'y': 130.012817, 'z': -3134.32373}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3291.19751, 'y': 150.355255, 'z': -3044.177734}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3910.371826, 'y': 147.871719, 'z': -2872.281494}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3293.615234, 'y': 150.255386, 'z': -2824.353516}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 4347.155762, 'y': 110.226273, 'z': -3162.280762}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3556.892578, 'y': 150.277679, 'z': -3091.607422}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3375.707031, 'y': 150.034348, 'z': -3047.538086}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3864.845459, 'y': 150.003052, 'z': -3032.911133}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3499.612793, 'y': 140.064163, 'z': -3167.928467}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3293.834473, 'y': 150.025513, 'z': -2698.960693}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3985.333984, 'y': 125.007629, 'z': -2968.550049}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3333.151367, 'y': 139.992676, 'z': -2929.457275}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3259.267822, 'y': 143.097137, 'z': -2930.109863}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 4506.871582, 'y': 94.522934, 'z': -3155.03418}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 4013.979248, 'y': 165.051712, 'z': -3203.860107}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4263.087891, 'y': 104.986877, 'z': -3009.602295}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3546.935059, 'y': 150.825211, 'z': -3303.516357}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3933.82251, 'y': 99.945084, 'z': -2684.255859}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 14}
{'position': {'x': 3725.076416, 'y': 155.04715, 'z': -3084.843018}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3262.43042, 'y': 150.003052, 'z': -2760.246826}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3704.338135, 'y': 149.944824, 'z': -3234.719727}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3844.614014, 'y': 165.66362, 'z': -2989.313477}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3565.306885, 'y': 149.414749, 'z': -2929.41748}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3893.187988, 'y': 151.803802, 'z': -2929.431641}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3155.142822, 'y': 150.419495, 'z': -2926.318359}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3686.202637, 'y': 150.003052, 'z': -2744.162109}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3350.048096, 'y': 130.390808, 'z': -2800.943604}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4422.558594, 'y': 94.539474, 'z': -2986.190918}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3821.155518, 'y': 164.159897, 'z': -2998.789551}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3822.284912, 'y': 157.999146, 'z': -2962.213379}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3730.129639, 'y': 163.50885, 'z': -2962.432617}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3448.203857, 'y': 149.954559, 'z': -3158.475342}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3714.935059, 'y': 153.470306, 'z': -3083.594971}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3592.079834, 'y': 150.239548, 'z': -2759.075684}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3669.002686, 'y': 150.203339, 'z': -2704.6521}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3529.692139, 'y': 150.003052, 'z': -3265.442627}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3376.162842, 'y': 150.003052, 'z': -3125.964844}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3901.150635, 'y': 99.957932, 'z': -2685.407715}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3256.003418, 'y': 150.007553, 'z': -2817.278809}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3821.964355, 'y': 162.958298, 'z': -2872.65625}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3665.737305, 'y': 150.003052, 'z': -3295.787109}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3499.810791, 'y': 139.992676, 'z': -3178.356934}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3641.449707, 'y': 154.037308, 'z': -2923.599365}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3825.281738, 'y': 160.389359, 'z': -2835.194824}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3538.487793, 'y': 149.92485, 'z': -3082.168457}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4310.690918, 'y': 114.997253, 'z': -3091.508789}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3351.496582, 'y': 139.992676, 'z': -2957.717285}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4507.183105, 'y': 93.26741, 'z': -3023.591797}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3582.539795, 'y': 151.125122, 'z': -3081.525391}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3764.463379, 'y': 162.118637, 'z': -2765.089111}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3609.75, 'y': 150.003052, 'z': -3411.048828}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3817.441895, 'y': 164.394226, 'z': -3033.790527}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3317.343994, 'y': 150.003052, 'z': -2858.887451}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3888.006348, 'y': 150.003052, 'z': -3205.315918}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4501.285645, 'y': 93.34655, 'z': -3005.543457}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3472.012939, 'y': 150.003052, 'z': -3034.977539}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3996.291016, 'y': 144.997894, 'z': -3274.061035}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3801.754395, 'y': 126.258926, 'z': -2719.653564}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3729.07959, 'y': 163.397812, 'z': -3034.921387}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4277.058594, 'y': 132.07048, 'z': -3106.486084}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3426.041748, 'y': 150.003052, 'z': -3104.945068}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3901.311279, 'y': 150.003052, 'z': -3238.904053}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3879.400879, 'y': 150.003052, 'z': -2721.571045}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3436.464111, 'y': 150.003052, 'z': -3038.967529}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4339.931641, 'y': 98.477348, 'z': -2968.266357}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3639.282959, 'y': 150.003052, 'z': -3207.811768}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3577.081543, 'y': 150.003052, 'z': -3271.928955}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3731.750244, 'y': 151.710022, 'z': -2817.561279}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3939.872803, 'y': 150.003052, 'z': -3244.413818}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3335.921387, 'y': 145.072296, 'z': -2896.048584}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3754.162109, 'y': 160.523071, 'z': -3064.230225}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3729.406494, 'y': 152.629303, 'z': -2800.417236}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3349.583496, 'y': 144.997864, 'z': -2933.965576}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3649.737793, 'y': 147.344421, 'z': -3414.24707}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3764.93042, 'y': 150.06398, 'z': -3312.311768}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3991.644531, 'y': 158.614685, 'z': -3144.115967}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3918.309326, 'y': 150.003052, 'z': -3184.625732}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3871.815674, 'y': 151.231262, 'z': -3056.909424}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3633.179932, 'y': 150.003052, 'z': -3195.682373}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4078.955078, 'y': 136.738831, 'z': -2961.092773}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3244.661377, 'y': 138.352798, 'z': -2957.840576}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3619.30249, 'y': 149.056595, 'z': -2794.156738}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3289.418701, 'y': 150.003052, 'z': -2747.383301}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3846.550781, 'y': 151.554352, 'z': -3247.833984}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3266.333008, 'y': 150.003052, 'z': -2870.618408}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3931.97876, 'y': 99.918617, 'z': -2683.762451}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'riverside', 'substance': 'doro', 'area_no': 14}
{'position': {'x': 3519.52832, 'y': 130.012817, 'z': -3142.13208}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3533.289063, 'y': 163.843506, 'z': -2935.979004}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3850.036133, 'y': 150.003052, 'z': -3303.033691}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3765.976563, 'y': 126.719864, 'z': -2720.1521}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3613.812744, 'y': 151.874161, 'z': -3081.083252}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3195.078613, 'y': 144.997864, 'z': -2916.281494}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3597.335693, 'y': 150.323105, 'z': -3201.197266}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3639.587646, 'y': 150.003052, 'z': -2772.542725}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3302.609863, 'y': 149.606308, 'z': -2853.834473}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3356.787354, 'y': 150.037521, 'z': -2834.11084}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3725.782959, 'y': 153.696136, 'z': -2773.827148}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3250.905518, 'y': 150.003052, 'z': -2829.958496}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3932.728271, 'y': 150.003052, 'z': -3110.235596}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3597.957031, 'y': 150.003052, 'z': -3351.515869}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 4382.405273, 'y': 27.0, 'z': -2897.97168}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3751.389648, 'y': 163.7892, 'z': -2931.916992}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3574.264648, 'y': 139.185852, 'z': -2861.001221}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 14}
{'position': {'x': 3819.906982, 'y': 101.268074, 'z': -2656.951172}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
{'position': {'x': 3371.46582, 'y': 150.236557, 'z': -2865.52002}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'mine', 'substance': 'tsuchi', 'area_no': 14}
