{'position': {'x': 2849.614014, 'y': 571.414368, 'z': -3981.205322}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2399.075439, 'y': 166.110168, 'z': -4513.689941}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2627.132813, 'y': 27.0, 'z': -4808.791016}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3210.166992, 'y': 464.429901, 'z': -4058.502441}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2827.76123, 'y': 146.177185, 'z': -4680.436523}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3088.658203, 'y': 196.856522, 'z': -4687.041992}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2805.084717, 'y': 588.724121, 'z': -3900.885498}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2774.118652, 'y': 499.849548, 'z': -4092.137939}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'town', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2127.864258, 'y': 249.620071, 'z': -4065.908203}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1888.982178, 'y': 308.002472, 'z': -4483.598145}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2518.798584, 'y': 385.915131, 'z': -4073.945313}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2842.483154, 'y': 27.0, 'z': -4845.499023}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2875.728516, 'y': 207.75444, 'z': -4683.677734}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3109.38916, 'y': 156.988388, 'z': -4676.922363}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2219.447021, 'y': 271.020752, 'z': -4182.620117}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1612.678955, 'y': 204.536179, 'z': -4480.500488}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2708.200195, 'y': 136.71283, 'z': -4677.870605}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2485.633545, 'y': 360.098877, 'z': -4004.747803}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2275.087402, 'y': 148.905624, 'z': -4393.424316}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2768.25, 'y': 495.987457, 'z': -4104.609375}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'town', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2991.518799, 'y': 464.152039, 'z': -4075.760498}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3043.282471, 'y': 27.0, 'z': -4771.284668}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 3086.188965, 'y': 272.186493, 'z': -4365.563477}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2607.968262, 'y': 492.231934, 'z': -4072.365967}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2566.175537, 'y': 321.438263, 'z': -4339.888184}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2956.556396, 'y': 303.808594, 'z': -4409.615723}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2175.790771, 'y': 303.566742, 'z': -4147.402832}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2349.018555, 'y': 296.117767, 'z': -4221.376953}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2938.393311, 'y': 685.381226, 'z': -3845.220703}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2733.334717, 'y': 167.342712, 'z': -4609.040039}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2440.178955, 'y': 247.881073, 'z': -4341.912598}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2330.141113, 'y': 293.462585, 'z': -4159.470215}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2233.46582, 'y': 283.340363, 'z': -4155.294434}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2497.702393, 'y': 410.284851, 'z': -3670.175781}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2534.431641, 'y': 392.393524, 'z': -4176.741211}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2573.512939, 'y': 397.324524, 'z': -4273.509277}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2212.463379, 'y': 292.664276, 'z': -4102.72168}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1861.474487, 'y': 303.626678, 'z': -4589.493652}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2796.496826, 'y': 557.891052, 'z': -3963.053955}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2326.354492, 'y': 279.401794, 'z': -4051.087158}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 19}
{'position': {'x': 2764.529541, 'y': 253.48082, 'z': -4448.461914}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2635.510498, 'y': 492.12027, 'z': -3690.083252}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1906.330566, 'y': 301.957184, 'z': -4363.265137}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2561.025879, 'y': 421.154755, 'z': -4121.984375}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1817.248535, 'y': 309.309357, 'z': -4563.848633}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2149.862061, 'y': 300.831055, 'z': -4132.438477}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3289.362305, 'y': 343.150208, 'z': -4219.977539}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2745.008545, 'y': 481.739227, 'z': -4196.697754}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3164.894287, 'y': 332.271667, 'z': -4260.476563}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2776.474365, 'y': 595.297363, 'z': -3782.976563}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2540.600342, 'y': 408.630402, 'z': -4116.645508}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2168.898682, 'y': 257.064545, 'z': -3971.656006}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2719.397949, 'y': 140.245789, 'z': -4668.404297}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3148.140137, 'y': 345.082733, 'z': -4247.576172}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2544.330811, 'y': 400.912567, 'z': -4153.34668}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2955.309814, 'y': 456.77713, 'z': -4110.77002}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2736.677246, 'y': 173.323425, 'z': -4589.240234}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1993.889404, 'y': 296.834564, 'z': -4365.946289}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2910.806885, 'y': 415.290192, 'z': -4157.47168}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2033.236938, 'y': 235.391068, 'z': -4176.083008}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2742.272949, 'y': 181.400421, 'z': -4571.191895}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2807.425049, 'y': 196.354599, 'z': -4572.228516}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2983.210449, 'y': 647.411377, 'z': -3824.601807}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2988.469238, 'y': 302.461731, 'z': -4448.666016}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2460.200195, 'y': 305.345612, 'z': -3914.767334}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 1831.502319, 'y': 320.046478, 'z': -4414.159668}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2781.763184, 'y': 179.904404, 'z': -4703.946777}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2926.872314, 'y': 250.414658, 'z': -4571.814941}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1862.170654, 'y': 306.972778, 'z': -4576.595215}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2499.213379, 'y': 263.36261, 'z': -4390.502441}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2870.754395, 'y': 465.741913, 'z': -4120.959473}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1739.419189, 'y': 297.498962, 'z': -4529.489258}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2443.09375, 'y': 305.518158, 'z': -4267.050293}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1986.905884, 'y': 267.079041, 'z': -4651.637695}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1942.347656, 'y': 283.916962, 'z': -4284.898438}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2853.076172, 'y': 313.836395, 'z': -4408.91748}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2768.579346, 'y': 27.0, 'z': -4913.995117}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2724.114746, 'y': 269.154572, 'z': -4465.084473}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2968.998779, 'y': 247.116501, 'z': -4593.132324}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2534.61792, 'y': 404.513153, 'z': -4130.811523}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2214.303223, 'y': 251.455826, 'z': -4294.980957}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2795.557617, 'y': 511.644958, 'z': -4078.569824}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'town', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3055.741211, 'y': 345.899506, 'z': -4243.891602}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2626.191162, 'y': 490.153015, 'z': -4149.730469}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1883.096191, 'y': 296.834564, 'z': -4413.112305}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2787.210449, 'y': 206.022903, 'z': -4534.935547}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2212.98584, 'y': 266.090332, 'z': -4220.671387}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2189.289795, 'y': 259.472076, 'z': -3963.49292}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1878.354126, 'y': 292.928009, 'z': -4366.175293}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2701.570313, 'y': 27.0, 'z': -4907.867188}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2672.517822, 'y': 523.033752, 'z': -3758.077148}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1678.058594, 'y': 27.0, 'z': -4667.203125}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2105.05957, 'y': 196.304626, 'z': -4421.749512}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3069.836914, 'y': 260.992706, 'z': -4418.145996}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2666.631836, 'y': 353.866119, 'z': -4364.223633}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2800.553223, 'y': 169.647339, 'z': -4627.601563}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2325.950195, 'y': 292.894806, 'z': -4221.134766}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1912.914185, 'y': 297.78833, 'z': -4463.611816}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2839.078613, 'y': 607.995544, 'z': -3911.801758}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2822.965576, 'y': 524.811462, 'z': -4027.556396}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2728.790527, 'y': 254.875916, 'z': -4484.626465}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2493.687744, 'y': 319.109467, 'z': -3961.284912}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2768.808838, 'y': 27.0, 'z': -4895.070801}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2682.897217, 'y': 489.440186, 'z': -4206.541504}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2561.548828, 'y': 130.837143, 'z': -4631.245605}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3183.898438, 'y': 297.256714, 'z': -4310.280273}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1782.241333, 'y': 198.556107, 'z': -4277.355957}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2230.421387, 'y': 284.253265, 'z': -4088.106934}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3230.406982, 'y': 308.58548, 'z': -4257.402832}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2646.248047, 'y': 460.899841, 'z': -3861.018799}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2866.382568, 'y': 448.635193, 'z': -4188.576172}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2520.365234, 'y': 363.239288, 'z': -4262.603027}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2570.816162, 'y': 265.83252, 'z': -4441.098145}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 1672.943481, 'y': 184.570343, 'z': -4584.705566}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2584.050781, 'y': 445.042542, 'z': -3839.465332}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2066.035156, 'y': 157.27298, 'z': -4471.618164}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3176.40625, 'y': 500.236542, 'z': -4016.118896}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2915.087646, 'y': 331.471924, 'z': -4373.07373}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2822.526367, 'y': 157.461426, 'z': -4656.53125}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3145.170166, 'y': 259.515778, 'z': -4387.753906}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2230.289307, 'y': 292.263397, 'z': -4137.637207}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2931.573486, 'y': 209.323257, 'z': -4687.692383}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2206.679199, 'y': 292.470856, 'z': -4138.941895}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3269.092529, 'y': 403.621338, 'z': -4126.305664}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2029.150513, 'y': 248.033981, 'z': -4188.652832}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2201.53418, 'y': 276.927002, 'z': -4087.36792}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1896.114258, 'y': 313.778259, 'z': -4588.987793}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1999.384033, 'y': 298.37146, 'z': -4311.104004}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
