{'position': {'x': 1508.432617, 'y': 115.587318, 'z': -1552.456787}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1768.938232, 'y': 145.116669, 'z': -1758.082886}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 2046.755249, 'y': 95.12207, 'z': -1416.22522}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2182.915283, 'y': 95.752029, 'z': -1814.977417}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1724.090942, 'y': 145.053467, 'z': -2072.14502}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1651.270264, 'y': 150.59198, 'z': -1829.037109}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1986.234619, 'y': 125.769402, 'z': -1750.933594}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1828.919189, 'y': 170.503281, 'z': -1855.0177}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1908.719604, 'y': 124.745964, 'z': -1469.704468}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2031.641968, 'y': 149.908249, 'z': -1788.68042}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1637.663086, 'y': 123.598778, 'z': -1562.703613}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1413.329346, 'y': 113.178291, 'z': -1885.58252}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2018.763306, 'y': 149.850464, 'z': -1809.37854}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1599.404907, 'y': 145.711227, 'z': -2094.710449}, 'level_range': {'x': 10.0, 'y': 14.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1199.093994, 'y': 125.781525, 'z': -1677.009033}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1561.868286, 'y': 119.374199, 'z': -1565.084351}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1987.180176, 'y': 125.350067, 'z': -1728.731079}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1687.056885, 'y': 143.248734, 'z': -1796.475098}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1691.65625, 'y': 149.454041, 'z': -1833.989868}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1942.718506, 'y': 119.317352, 'z': -1659.245605}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1257.037842, 'y': 122.067558, 'z': -1683.547241}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1217.808838, 'y': 126.441177, 'z': -1652.262451}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2101.826172, 'y': 95.752029, 'z': -1775.566284}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1739.744995, 'y': 170.621552, 'z': -1885.169678}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1759.437744, 'y': 170.623947, 'z': -1916.303345}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1739.297485, 'y': 126.870537, 'z': -1664.960327}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1873.487549, 'y': 150.295303, 'z': -1930.690063}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1738.749512, 'y': 126.754593, 'z': -1509.830566}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1329.781616, 'y': 106.094849, 'z': -1651.199341}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1880.658569, 'y': 119.373055, 'z': -1427.617798}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1604.788574, 'y': 199.871826, 'z': -2244.157959}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1715.135986, 'y': 152.805573, 'z': -2109.124023}, 'level_range': {'x': 10.0, 'y': 13.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1643.649414, 'y': 149.640152, 'z': -2115.094727}, 'level_range': {'x': 10.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1841.771118, 'y': 149.82048, 'z': -1719.664307}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1997.757935, 'y': 119.125534, 'z': -1506.725342}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2044.729004, 'y': 100.103767, 'z': -1545.552246}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1358.872437, 'y': 120.538704, 'z': -1493.680908}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2166.782715, 'y': 95.752029, 'z': -1775.888794}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1829.420044, 'y': 126.970825, 'z': -1450.118896}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1880.97168, 'y': 126.09375, 'z': -1455.482422}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1544.050049, 'y': 108.819061, 'z': -1684.684082}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1374.960327, 'y': 111.352959, 'z': -1890.552246}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1621.442017, 'y': 151.320999, 'z': -1877.481201}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1579.325684, 'y': 200.790115, 'z': -2262.000488}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1693.089722, 'y': 95.0, 'z': -1322.019043}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1330.579346, 'y': 116.443024, 'z': -1888.359009}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2146.542969, 'y': 95.752029, 'z': -1821.482178}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1806.680908, 'y': 172.129257, 'z': -1787.312134}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1492.005371, 'y': 101.270393, 'z': -1398.622925}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1896.026001, 'y': 129.158829, 'z': -1700.099976}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2001.90271, 'y': 124.752205, 'z': -1696.601929}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1496.455322, 'y': 116.058807, 'z': -1538.72876}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1760.59314, 'y': 126.991394, 'z': -1630.4823}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1701.799683, 'y': 200.668839, 'z': -2265.793457}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1608.226196, 'y': 100.013908, 'z': -1345.310547}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1614.019043, 'y': 151.148117, 'z': -1924.310791}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1688.478394, 'y': 126.072647, 'z': -1554.792358}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1730.75769, 'y': 147.253769, 'z': -1807.254395}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1717.680298, 'y': 119.6502, 'z': -1467.062134}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1752.531006, 'y': 100.323006, 'z': -1364.320313}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1618.703491, 'y': 133.329681, 'z': -1764.727783}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2140.049072, 'y': 95.752029, 'z': -1708.735352}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1814.613037, 'y': 171.095139, 'z': -1785.845215}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1669.78418, 'y': 125.052139, 'z': -1488.866821}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1649.10083, 'y': 200.664185, 'z': -2276.408936}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1583.782471, 'y': 112.16494, 'z': -1609.89856}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1711.708374, 'y': 201.072571, 'z': -2280.182617}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1785.900513, 'y': 128.358994, 'z': -1628.898682}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1609.981567, 'y': 151.491989, 'z': -1909.0177}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1928.397461, 'y': 126.079475, 'z': -1725.03125}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1702.913818, 'y': 100.612572, 'z': -1352.218506}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1907.981689, 'y': 138.107513, 'z': -1550.85791}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1838.876465, 'y': 137.079346, 'z': -1514.824707}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1808.738525, 'y': 200.852966, 'z': -2235.630615}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1803.258179, 'y': 144.997894, 'z': -2068.980713}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1227.476074, 'y': 125.339836, 'z': -1636.543701}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1382.838989, 'y': 116.186668, 'z': -1561.508667}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1820.087036, 'y': 170.85408, 'z': -1919.256836}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1863.757568, 'y': 136.887436, 'z': -1493.786133}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1951.745728, 'y': 130.872086, 'z': -1572.870972}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2022.065918, 'y': 119.288147, 'z': -1714.616943}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1198.963257, 'y': 125.029221, 'z': -1618.610962}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1916.896118, 'y': 135.672226, 'z': -1632.537109}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1716.63623, 'y': 101.939949, 'z': -1404.042236}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2075.707764, 'y': 99.989555, 'z': -1605.140503}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1367.05896, 'y': 120.419991, 'z': -1476.582886}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2155.406006, 'y': 95.752029, 'z': -1759.927856}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1651.112671, 'y': 150.137817, 'z': -2132.693359}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1325.03064, 'y': 113.758492, 'z': -1853.905518}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2063.933105, 'y': 144.970764, 'z': -1894.490601}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2090.644043, 'y': 144.959793, 'z': -1878.362793}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1597.48645, 'y': 100.564911, 'z': -1374.767456}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2194.771484, 'y': 95.752029, 'z': -1740.045166}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1963.723389, 'y': 131.499268, 'z': -1699.24231}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1721.89978, 'y': 151.048691, 'z': -1996.274292}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1814.627075, 'y': 171.913467, 'z': -1807.322632}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1695.428955, 'y': 148.87384, 'z': -1826.841431}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1762.425049, 'y': 100.250664, 'z': -1353.554199}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2173.368164, 'y': 95.752029, 'z': -1813.042603}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1745.385864, 'y': 150.65802, 'z': -2099.108154}, 'level_range': {'x': 9.0, 'y': 13.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1762.410522, 'y': 126.971733, 'z': -1582.94519}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1180.684692, 'y': 125.948311, 'z': -1647.246338}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1582.176025, 'y': 114.005257, 'z': -2009.519897}, 'level_range': {'x': 9.0, 'y': 12.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2085.39624, 'y': 144.515839, 'z': -1835.110352}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1721.160645, 'y': 130.369461, 'z': -1643.133911}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1290.112793, 'y': 113.276131, 'z': -1661.338135}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1730.787354, 'y': 199.576584, 'z': -2193.84668}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1711.192017, 'y': 201.542923, 'z': -2266.935791}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1733.519287, 'y': 128.703262, 'z': -1587.140015}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1842.179321, 'y': 171.220398, 'z': -1933.625854}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1813.942871, 'y': 151.381226, 'z': -2038.609863}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1782.117188, 'y': 170.525909, 'z': -1899.146729}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2040.620728, 'y': 144.922592, 'z': -1841.510986}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1637.246948, 'y': 123.972031, 'z': -1503.05188}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1753.506226, 'y': 200.104202, 'z': -2227.91626}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1727.608765, 'y': 131.08934, 'z': -1615.710693}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1790.282104, 'y': 168.909409, 'z': -1954.217041}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2163.469482, 'y': 95.752029, 'z': -1860.977905}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1803.922607, 'y': 137.036911, 'z': -1478.786865}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1604.096802, 'y': 122.923187, 'z': -1544.066406}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1618.291016, 'y': 151.478806, 'z': -1879.159546}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1798.329956, 'y': 151.248322, 'z': -2038.428833}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1648.767944, 'y': 150.604294, 'z': -1902.636719}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1906.415649, 'y': 151.126755, 'z': -1754.267822}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1611.034302, 'y': 129.604919, 'z': -1798.886597}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1547.296265, 'y': 102.23764, 'z': -1414.254395}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1698.150391, 'y': 101.485847, 'z': -1367.326782}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1652.249268, 'y': 153.408859, 'z': -2188.698242}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1945.029297, 'y': 119.852623, 'z': -1418.917847}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1617.989258, 'y': 151.428665, 'z': -2149.884766}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
