{'position': {'x': 3918.606934, 'y': 93.959671, 'z': -2108.726318}, 'level_range': {'x': 5.0, 'y': 15.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1009.90094, 'y': 27.0, 'z': -734.696411}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3539.364502, 'y': 27.0, 'z': -618.148254}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3572.213867, 'y': 27.0, 'z': -612.735718}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3649.810059, 'y': 27.0, 'z': -615.387878}, 'level_range': {'x': 15.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4457.762695, 'y': 27.0, 'z': -1349.886108}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1234.287964, 'y': 27.0, 'z': -739.348938}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1188.541382, 'y': 27.0, 'z': -745.403625}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3694.230469, 'y': 27.0, 'z': -647.335449}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4378.235352, 'y': 27.0, 'z': -1429.38147}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3860.930908, 'y': 27.0, 'z': -651.665283}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3312.671143, 'y': 27.0, 'z': -647.131775}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 844.675049, 'y': 27.0, 'z': -750.949829}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3958.885742, 'y': 27.0, 'z': -715.073853}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2368.557373, 'y': 27.0, 'z': -635.129333}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1152.618652, 'y': 27.0, 'z': -754.184509}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3936.283447, 'y': 27.0, 'z': -698.144165}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3414.378906, 'y': 27.0, 'z': -612.914307}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3476.133301, 'y': 27.0, 'z': -650.114319}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3800.827637, 'y': 27.0, 'z': -607.298157}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2785.661621, 'y': 27.0, 'z': -770.439941}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4105.397461, 'y': 27.0, 'z': -1214.406494}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1865.135498, 'y': 27.0, 'z': -636.48822}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3908.956787, 'y': 27.0, 'z': -677.272827}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 412.899628, 'y': 27.0, 'z': -858.552002}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3393.349854, 'y': 27.0, 'z': -614.010193}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4061.307373, 'y': 27.0, 'z': -1373.197876}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2254.165771, 'y': 27.0, 'z': -688.129456}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1096.845703, 'y': 27.0, 'z': -747.88385}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2643.22583, 'y': 27.0, 'z': -665.876221}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4063.520752, 'y': 27.0, 'z': -879.363403}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3671.762451, 'y': 27.0, 'z': -641.339661}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 730.501282, 'y': 27.0, 'z': -759.646912}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2362.307373, 'y': 27.0, 'z': -641.977234}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 451.165009, 'y': 27.0, 'z': -868.302124}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1270.66626, 'y': 27.0, 'z': -729.133179}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4233.115723, 'y': 27.0, 'z': -1111.052612}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3916.158936, 'y': 27.0, 'z': -756.168457}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4265.666016, 'y': 27.0, 'z': -1194.526123}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3407.053711, 'y': 27.0, 'z': -900.104004}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 252.065186, 'y': 27.0, 'z': -1264.254517}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1035.697021, 'y': 27.0, 'z': -731.957031}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 849.551208, 'y': 27.0, 'z': -748.856079}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3652.728516, 'y': 27.0, 'z': -708.656738}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3530.172119, 'y': 27.0, 'z': -626.151672}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3446.05957, 'y': 27.0, 'z': -631.437256}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4250.240234, 'y': 27.0, 'z': -1165.730103}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3728.110352, 'y': 27.0, 'z': -1007.307495}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3823.904541, 'y': 27.0, 'z': -629.761414}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4067.352783, 'y': 27.0, 'z': -912.753967}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3816.627197, 'y': 27.0, 'z': -1103.069702}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4395.202148, 'y': 27.0, 'z': -1298.670654}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4131.007813, 'y': 27.0, 'z': -1099.794434}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4308.355957, 'y': 27.0, 'z': -1154.55542}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4495.11084, 'y': 27.0, 'z': -1395.530151}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 837.708618, 'y': 27.0, 'z': -758.482178}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2656.163086, 'y': 27.0, 'z': -637.816101}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 2631.382568, 'y': 27.0, 'z': -650.842957}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 247.48793, 'y': 27.0, 'z': -967.724243}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3720.713623, 'y': 27.0, 'z': -626.997009}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1049.303467, 'y': 27.0, 'z': -743.692749}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1322.309082, 'y': 27.0, 'z': -745.264526}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 889.892639, 'y': 27.0, 'z': -769.666809}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 475.629486, 'y': 27.0, 'z': -1357.73999}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3701.678711, 'y': 27.0, 'z': -618.376953}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2616.592041, 'y': 27.0, 'z': -639.651917}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 885.125061, 'y': 27.0, 'z': -762.880554}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4119.11377, 'y': 27.0, 'z': -934.13446}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2658.934814, 'y': 27.0, 'z': -676.812439}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3815.084717, 'y': 27.0, 'z': -606.774719}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1049.353149, 'y': 27.0, 'z': -742.977417}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1327.059082, 'y': 27.0, 'z': -709.178162}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 183.276001, 'y': 27.0, 'z': -1007.181091}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3901.163574, 'y': 27.0, 'z': -651.315491}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1166.261353, 'y': 27.0, 'z': -752.868713}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2220.620605, 'y': 27.0, 'z': -704.027649}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 668.03595, 'y': 27.0, 'z': -765.184265}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3672.217041, 'y': 27.0, 'z': -950.3078}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3360.577148, 'y': 27.0, 'z': -629.221558}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3412.996826, 'y': 27.0, 'z': -610.867065}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2270.287109, 'y': 27.0, 'z': -630.327271}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 24}
{'position': {'x': 4141.220215, 'y': 27.0, 'z': -960.560364}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 456.351105, 'y': 27.0, 'z': -839.140564}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3941.097168, 'y': 27.0, 'z': -898.898438}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2656.888672, 'y': 27.0, 'z': -637.098816}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4279.929688, 'y': 27.0, 'z': -1121.846313}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4049.586182, 'y': 27.0, 'z': -840.732117}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1173.831665, 'y': 27.0, 'z': -728.992188}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2642.540771, 'y': 27.0, 'z': -628.796448}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 728.723267, 'y': 27.0, 'z': -784.718689}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3512.889404, 'y': 27.0, 'z': -618.951172}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4051.101318, 'y': 27.0, 'z': -1211.453003}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3128.037109, 'y': 27.0, 'z': -626.972168}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3912.721924, 'y': 27.0, 'z': -713.753357}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3608.321289, 'y': 27.0, 'z': -614.281128}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4153.541504, 'y': 27.0, 'z': -1131.786865}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 431.230865, 'y': 27.0, 'z': -851.339844}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4230.889648, 'y': 27.0, 'z': -1143.571167}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3790.231445, 'y': 27.0, 'z': -651.421814}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3548.60083, 'y': 27.0, 'z': -633.127075}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3586.089844, 'y': 27.0, 'z': -661.725159}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3726.953857, 'y': 27.0, 'z': -632.168396}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4179.109863, 'y': 27.0, 'z': -1013.67157}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4045.825195, 'y': 27.0, 'z': -877.378418}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3214.880371, 'y': 27.0, 'z': -794.109741}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4330.604004, 'y': 27.0, 'z': -1245.395874}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4189.853516, 'y': 27.0, 'z': -1023.309692}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3968.782715, 'y': 27.0, 'z': -783.265076}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3005.776855, 'y': 27.0, 'z': -762.4375}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 145.474197, 'y': 27.0, 'z': -1048.326904}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 659.186035, 'y': 27.0, 'z': -768.374268}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4376.205566, 'y': 27.0, 'z': -1255.158325}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4073.88916, 'y': 27.0, 'z': -898.236145}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4373.981445, 'y': 27.0, 'z': -1272.500122}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 488.494507, 'y': 27.0, 'z': -1351.624634}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3829.459717, 'y': 27.0, 'z': -928.813049}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 966.065002, 'y': 27.0, 'z': -738.382813}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4022.736328, 'y': 27.0, 'z': -817.689209}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3519.16626, 'y': 27.0, 'z': -804.099609}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4070.869141, 'y': 27.0, 'z': -853.083435}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1777.548828, 'y': 27.0, 'z': -712.247009}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3007.101563, 'y': 27.0, 'z': -779.907288}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4141.570313, 'y': 27.0, 'z': -970.351013}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2294.868652, 'y': 27.0, 'z': -629.449036}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 557.700623, 'y': 27.0, 'z': -792.597961}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3580.199219, 'y': 27.0, 'z': -637.25238}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3262.493652, 'y': 27.0, 'z': -648.305176}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4161.352539, 'y': 27.0, 'z': -983.606689}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3414.558594, 'y': 27.0, 'z': -808.461914}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2982.296875, 'y': 27.0, 'z': -778.221497}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1232.25061, 'y': 27.0, 'z': -732.612244}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1166.436646, 'y': 27.0, 'z': -740.458435}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3997.026855, 'y': 27.0, 'z': -848.874268}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4020.343262, 'y': 27.0, 'z': -839.220032}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3620.473145, 'y': 27.0, 'z': -610.131775}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4168.919434, 'y': 27.0, 'z': -1058.946899}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4363.336426, 'y': 27.0, 'z': -1303.224365}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2642.713623, 'y': 27.0, 'z': -643.131165}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3578.01416, 'y': 27.0, 'z': -617.575806}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2708.951904, 'y': 27.0, 'z': -642.26239}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3640.269287, 'y': 27.0, 'z': -621.128723}, 'level_range': {'x': 15.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
