{'position': {'x': 4532.016602, 'y': 27.0, 'z': -2105.275879}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3175.356445, 'y': 157.686707, 'z': -2085.497559}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3177.03125, 'y': 151.660034, 'z': -2033.619141}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3004.931885, 'y': 199.993896, 'z': -2635.890869}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3399.944824, 'y': 129.525177, 'z': -2393.9729}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3860.218262, 'y': 157.602768, 'z': -1909.289551}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3787.688965, 'y': 150.439056, 'z': -1567.265625}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4095.526123, 'y': 106.07061, 'z': -2012.728271}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3645.827637, 'y': 150.125137, 'z': -1561.953003}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3458.013672, 'y': 120.001694, 'z': -2221.14209}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3374.933838, 'y': 129.470367, 'z': -2492.827637}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3009.869385, 'y': 249.544373, 'z': -2253.592285}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4307.53125, 'y': 101.345566, 'z': -2189.028564}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2948.689697, 'y': 199.963379, 'z': -2784.045654}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3150.708496, 'y': 199.993896, 'z': -2221.043701}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4188.347656, 'y': 101.635658, 'z': -2061.33374}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3176.907959, 'y': 200.007629, 'z': -2635.205078}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4285.854492, 'y': 110.769356, 'z': -2142.822266}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3961.807861, 'y': 124.003128, 'z': -1758.556396}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3324.612793, 'y': 135.275528, 'z': -2511.845459}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3364.422852, 'y': 133.926605, 'z': -2326.090088}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3396.485352, 'y': 129.673279, 'z': -2405.391846}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3420.27832, 'y': 127.102097, 'z': -2346.144531}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3269.242676, 'y': 138.437256, 'z': -2305.445557}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3157.700684, 'y': 192.964539, 'z': -2355.105957}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3958.173828, 'y': 109.408752, 'z': -1944.815186}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3596.594238, 'y': 98.298973, 'z': -2220.502686}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4374.162598, 'y': 27.0, 'z': -2287.589111}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3928.28125, 'y': 27.0, 'z': -1611.239746}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3113.495361, 'y': 249.671661, 'z': -2634.170654}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3827.921631, 'y': 154.949387, 'z': -1933.38208}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3479.412842, 'y': 116.930901, 'z': -2293.003174}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3014.016357, 'y': 254.739273, 'z': -2568.874512}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3570.672363, 'y': 114.850342, 'z': -2152.323242}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3544.070313, 'y': 113.972794, 'z': -2185.823975}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3261.96582, 'y': 156.358551, 'z': -2088.243164}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2975.698486, 'y': 254.196442, 'z': -2581.798828}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3146.004395, 'y': 249.664124, 'z': -2535.274902}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3340.675293, 'y': 136.420059, 'z': -2389.579346}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3341.30127, 'y': 135.115341, 'z': -2542.760742}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3106.875244, 'y': 254.301437, 'z': -2581.127441}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3719.65332, 'y': 114.877472, 'z': -2030.82959}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3143.924316, 'y': 192.040421, 'z': -2366.563232}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3419.592773, 'y': 125.186523, 'z': -2279.841309}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3469.023926, 'y': 118.433655, 'z': -2215.855469}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4199.378906, 'y': 100.629662, 'z': -2008.982178}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3245.572266, 'y': 199.467789, 'z': -2435.046875}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3182.979736, 'y': 161.136444, 'z': -2118.478271}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4150.137207, 'y': 100.991173, 'z': -1709.632446}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3301.97876, 'y': 136.757614, 'z': -2276.514893}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4187.520508, 'y': 100.456657, 'z': -1978.237915}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3429.548828, 'y': 125.654091, 'z': -2423.944824}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3677.020752, 'y': 150.347, 'z': -1555.823853}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3172.37793, 'y': 199.993896, 'z': -2244.227295}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3463.088623, 'y': 111.179817, 'z': -2441.919922}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3131.113525, 'y': 200.024414, 'z': -2420.665771}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3292.242188, 'y': 136.14798, 'z': -2238.651611}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3975.520264, 'y': 101.881477, 'z': -1983.013916}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3078.915527, 'y': 247.530106, 'z': -2452.889648}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3336.521973, 'y': 136.174362, 'z': -2270.592529}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3147.198242, 'y': 200.024414, 'z': -2457.805664}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3882.982178, 'y': 154.43251, 'z': -1671.055176}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2967.346436, 'y': 254.196442, 'z': -2601.87793}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3325.072266, 'y': 135.395584, 'z': -2489.782715}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3820.268311, 'y': 150.647629, 'z': -1626.434692}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4000.69751, 'y': 113.10807, 'z': -1769.015137}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4170.523438, 'y': 27.0, 'z': -1624.203857}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3140.637207, 'y': 161.991776, 'z': -2098.615723}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3842.446533, 'y': 102.033745, 'z': -2036.816895}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3371.685059, 'y': 132.261856, 'z': -2239.370117}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3265.141602, 'y': 136.757614, 'z': -2618.348145}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3073.855469, 'y': 252.905014, 'z': -2211.593506}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3328.235107, 'y': 136.357407, 'z': -2251.669678}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3329.830322, 'y': 136.297653, 'z': -2412.42627}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4026.143555, 'y': 102.730812, 'z': -2049.193848}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3074.526123, 'y': 251.971512, 'z': -2487.969727}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4029.537842, 'y': 105.128708, 'z': -1828.277344}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3356.245361, 'y': 135.231384, 'z': -2382.662842}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3138.141357, 'y': 199.993896, 'z': -2215.38916}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4404.916992, 'y': 99.962303, 'z': -2132.827393}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3219.677246, 'y': 199.993896, 'z': -2328.696533}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3191.90625, 'y': 199.993896, 'z': -2229.784912}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3886.324707, 'y': 100.055092, 'z': -2041.596558}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3354.511475, 'y': 135.503357, 'z': -2582.952637}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3937.797119, 'y': 129.704636, 'z': -1790.029053}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3281.02417, 'y': 136.818649, 'z': -2404.436279}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3269.574219, 'y': 136.924988, 'z': -2450.497803}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3438.648193, 'y': 114.734497, 'z': -2512.743408}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3859.021729, 'y': 100.139587, 'z': -2014.784302}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2998.631348, 'y': 255.264603, 'z': -2536.453613}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4222.173828, 'y': 27.0, 'z': -1639.161377}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 4381.024902, 'y': 100.042732, 'z': -2107.325439}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3055.710938, 'y': 251.753723, 'z': -2161.750244}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3254.77417, 'y': 138.855133, 'z': -2286.398926}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3702.375488, 'y': 114.997253, 'z': -2055.173828}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3188.51416, 'y': 199.993896, 'z': -2216.231445}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3304.411621, 'y': 136.408646, 'z': -2502.015381}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3342.411865, 'y': 136.149582, 'z': -2317.29248}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3132.061523, 'y': 200.024414, 'z': -2482.450684}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3789.304443, 'y': 150.512772, 'z': -1982.014404}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3311.034424, 'y': 136.727097, 'z': -2600.663086}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3203.356689, 'y': 151.006546, 'z': -2031.849365}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3023.431641, 'y': 248.065186, 'z': -2271.929199}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3200.009277, 'y': 199.860199, 'z': -2430.718262}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3066.972412, 'y': 200.024414, 'z': -2365.79541}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3157.672852, 'y': 200.024414, 'z': -2473.791504}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3450.759033, 'y': 150.003052, 'z': -2173.425049}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3083.739014, 'y': 243.033371, 'z': -2245.420898}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 15}
{'position': {'x': 3267.743164, 'y': 138.535645, 'z': -2410.275879}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3190.151611, 'y': 200.01329, 'z': -2471.182129}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3342.343262, 'y': 169.993286, 'z': -2073.70459}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3019.087891, 'y': 252.840302, 'z': -2183.636475}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3168.144531, 'y': 191.936768, 'z': -2422.782959}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3109.875732, 'y': 253.181351, 'z': -2533.611084}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4093.987549, 'y': 115.784782, 'z': -1916.253784}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3934.459717, 'y': 99.886673, 'z': -2024.779175}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3944.376709, 'y': 100.221107, 'z': -2051.681885}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3358.349365, 'y': 134.721512, 'z': -2567.513428}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3088.159912, 'y': 246.017044, 'z': -2440.921631}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3456.702393, 'y': 119.923035, 'z': -2257.114502}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4017.378418, 'y': 103.981392, 'z': -2057.862305}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3962.282715, 'y': 126.537682, 'z': -1722.606323}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3096.325684, 'y': 250.244583, 'z': -2485.460449}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3507.348633, 'y': 113.934372, 'z': -2302.172607}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3527.195557, 'y': 109.323143, 'z': -2265.244873}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3390.517822, 'y': 119.516251, 'z': -2608.61084}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3917.194092, 'y': 150.954727, 'z': -1707.882935}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'rocky_area', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3345.179688, 'y': 136.62323, 'z': -2601.365479}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
