{'position': {'x': 758.106323, 'y': 149.5, 'z': -328.791779}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 686.032349, 'y': 262.924957, 'z': -670.669495}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'bamboo_forest', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 551.881104, 'y': 149.999191, 'z': -304.480499}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 325.90332, 'y': 238.448395, 'z': -721.730896}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 686.381592, 'y': 298.511841, 'z': -907.584045}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 567.045898, 'y': 224.3582, 'z': -417.828552}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 528.931702, 'y': 150.734619, 'z': -296.527679}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 599.370361, 'y': 264.443268, 'z': -717.465332}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 985.541077, 'y': 202.204697, 'z': -193.271088}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 522.889526, 'y': 237.868469, 'z': -669.74469}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 605.756104, 'y': 237.868469, 'z': -525.955261}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 478.613525, 'y': 160.505066, 'z': -411.621887}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 547.138794, 'y': 237.868469, 'z': -504.294708}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 409.06308, 'y': 149.5, 'z': -415.03363}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 427.447388, 'y': 318.707886, 'z': -803.303101}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 617.228882, 'y': 149.938065, 'z': -299.636444}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 481.900055, 'y': 237.868469, 'z': -611.833191}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 578.485107, 'y': 262.292908, 'z': -739.816833}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 585.12915, 'y': 262.670166, 'z': -583.167969}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 620.677063, 'y': 238.967224, 'z': -551.406433}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 609.089966, 'y': 237.868469, 'z': -671.883057}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 478.910309, 'y': 237.868469, 'z': -782.915771}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 507.634338, 'y': 151.572067, 'z': -297.04126}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 398.094238, 'y': 151.426605, 'z': -394.083374}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 658.303467, 'y': 238.731705, 'z': -527.95343}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 799.939392, 'y': 149.5, 'z': -363.244568}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 622.407043, 'y': 295.215973, 'z': -771.473694}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 802.082397, 'y': 149.5, 'z': -407.697693}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 468.737518, 'y': 237.868469, 'z': -726.363831}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 580.727356, 'y': 223.193665, 'z': -416.232513}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 583.186401, 'y': 237.868469, 'z': -641.966919}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 499.132996, 'y': 286.511414, 'z': -707.840515}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 950.282898, 'y': 168.988068, 'z': -498.056244}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 782.647034, 'y': 149.5, 'z': -387.125763}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 364.922668, 'y': 237.868469, 'z': -706.480164}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 677.872864, 'y': 286.268646, 'z': -795.893677}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 618.615295, 'y': 223.905853, 'z': -405.543549}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 935.682251, 'y': 149.972534, 'z': -988.359741}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 410.442474, 'y': 150.379807, 'z': -385.927612}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 587.190002, 'y': 149.5, 'z': -294.605927}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 637.604736, 'y': 237.868469, 'z': -667.400818}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 924.999756, 'y': 153.94278, 'z': -708.389465}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 596.59491, 'y': 224.326706, 'z': -402.999786}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 466.336121, 'y': 237.868469, 'z': -620.116943}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 592.737732, 'y': 238.694031, 'z': -489.094299}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 262.898254, 'y': 300.011475, 'z': -831.120178}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 661.787354, 'y': 223.95166, 'z': -428.938019}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 694.162109, 'y': 262.924957, 'z': -674.364868}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'bamboo_forest', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 542.687195, 'y': 237.868469, 'z': -665.481201}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 201.401993, 'y': 261.372101, 'z': -715.972717}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 512.505249, 'y': 170.564636, 'z': -342.222931}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 566.174133, 'y': 257.216888, 'z': -553.14325}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 756.251099, 'y': 203.402176, 'z': -764.41803}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 388.236267, 'y': 294.739014, 'z': -873.200745}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 631.658875, 'y': 238.967224, 'z': -552.013672}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 620.441711, 'y': 237.868469, 'z': -533.997681}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 455.463257, 'y': 237.868469, 'z': -778.516724}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 578.175964, 'y': 261.215363, 'z': -570.662231}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 178.53978, 'y': 282.30191, 'z': -768.098389}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 372.70755, 'y': 150.451019, 'z': -471.512329}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 501.644806, 'y': 151.560699, 'z': -323.403198}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 605.015747, 'y': 237.868469, 'z': -593.145081}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 555.310913, 'y': 237.868469, 'z': -657.253052}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 354.367981, 'y': 237.868469, 'z': -716.81781}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 500.454651, 'y': 171.030945, 'z': -361.201416}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 561.443542, 'y': 237.868469, 'z': -684.15448}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 521.599182, 'y': 237.868469, 'z': -646.17511}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 312.44574, 'y': 240.109177, 'z': -721.175537}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 684.579224, 'y': 277.51413, 'z': -978.375488}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 570.285706, 'y': 238.978226, 'z': -507.201904}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 434.278809, 'y': 149.5, 'z': -403.40918}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 613.948792, 'y': 224.511948, 'z': -383.302155}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 876.190125, 'y': 160.141388, 'z': -819.082031}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 808.023621, 'y': 149.5, 'z': -413.244629}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'tsuchi_sado', 'area_no': 3}
{'position': {'x': 983.835938, 'y': 149.972534, 'z': -615.206116}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 143.763763, 'y': 290.613037, 'z': -918.344116}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 537.254883, 'y': 237.868469, 'z': -701.125488}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 632.246887, 'y': 238.946213, 'z': -608.582642}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 572.596802, 'y': 149.972534, 'z': -275.525726}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 622.973633, 'y': 224.25, 'z': -482.607574}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 606.827026, 'y': 312.934113, 'z': -928.532288}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 185.877808, 'y': 321.672028, 'z': -882.300537}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 549.055481, 'y': 170.298401, 'z': -351.111145}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 407.048645, 'y': 237.868469, 'z': -740.642029}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 533.147339, 'y': 170.574905, 'z': -346.738281}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 589.359497, 'y': 237.868469, 'z': -511.400238}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 576.058655, 'y': 311.801147, 'z': -859.981934}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 166.119431, 'y': 298.194641, 'z': -878.208923}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 522.461975, 'y': 237.868469, 'z': -769.152222}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 589.814331, 'y': 317.486267, 'z': -903.790588}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 508.75116, 'y': 238.448395, 'z': -802.928345}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 545.580017, 'y': 224.286072, 'z': -405.439941}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 383.556793, 'y': 149.972534, 'z': -448.803314}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 953.991394, 'y': 193.073807, 'z': -335.505676}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 938.343811, 'y': 149.5, 'z': -557.076904}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 444.506348, 'y': 237.982208, 'z': -554.188599}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 382.852234, 'y': 292.734131, 'z': -834.707764}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 554.634094, 'y': 237.868469, 'z': -672.792542}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 600.69519, 'y': 237.868469, 'z': -524.703308}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 468.000336, 'y': 237.868469, 'z': -781.126648}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 582.347778, 'y': 239.134827, 'z': -480.527679}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 394.206421, 'y': 237.868469, 'z': -751.251953}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 431.19281, 'y': 267.244476, 'z': -868.971069}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 605.432739, 'y': 323.648743, 'z': -881.160217}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 531.958496, 'y': 237.868469, 'z': -526.756165}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 963.077393, 'y': 184.388809, 'z': -364.942841}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 536.774963, 'y': 237.868469, 'z': -644.678894}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 468.694519, 'y': 150.064102, 'z': -361.47934}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 253.24321, 'y': 300.093781, 'z': -826.111694}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 455.405609, 'y': 150.438873, 'z': -397.915192}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 468.975769, 'y': 237.868469, 'z': -693.382813}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 526.534668, 'y': 237.868469, 'z': -705.539734}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 358.821838, 'y': 296.761871, 'z': -829.162415}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 221.419693, 'y': 289.57431, 'z': -784.20459}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 555.679077, 'y': 237.868469, 'z': -643.342896}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 907.421082, 'y': 149.899567, 'z': -542.962708}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 307.617126, 'y': 238.672577, 'z': -643.892273}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 896.008545, 'y': 150.536148, 'z': -480.268677}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 402.449432, 'y': 149.5, 'z': -468.737488}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 451.888397, 'y': 149.652069, 'z': -431.285797}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 380.588684, 'y': 237.868469, 'z': -761.11438}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 475.560455, 'y': 266.542389, 'z': -846.599915}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 236.395935, 'y': 300.818359, 'z': -849.232117}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 3}
{'position': {'x': 523.002441, 'y': 151.406937, 'z': -308.697662}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 549.563599, 'y': 237.868469, 'z': -681.589905}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 493.655151, 'y': 170.568527, 'z': -356.354156}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 3}
{'position': {'x': 435.732941, 'y': 327.331421, 'z': -644.498047}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 447.485321, 'y': 237.868469, 'z': -746.942688}, 'level_range': {'x': 59.0, 'y': 70.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
