{'position': {'x': 529.604187, 'y': 27.0, 'z': -913.678772}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 996.637329, 'y': 234.685516, 'z': -1186.65979}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 856.619263, 'y': 239.763397, 'z': -1194.21582}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 804.133118, 'y': 220.640198, 'z': -1266.230957}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1004.603027, 'y': 232.092163, 'z': -1187.998291}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.993591, 'y': 206.163559, 'z': -1367.691406}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 829.874756, 'y': 212.011154, 'z': -1322.799438}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 913.680603, 'y': 200.701141, 'z': -1384.155273}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 946.481018, 'y': 211.447693, 'z': -1238.088257}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 719.438477, 'y': 260.325226, 'z': -1209.377319}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 740.253174, 'y': 275.844666, 'z': -1159.646362}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 961.761475, 'y': 231.9216, 'z': -1199.46521}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 791.16333, 'y': 230.895187, 'z': -1129.215454}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 984.917358, 'y': 227.926697, 'z': -1256.277832}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 959.919983, 'y': 225.425522, 'z': -1063.477173}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 710.036011, 'y': 260.674988, 'z': -1201.491699}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 950.053833, 'y': 273.609406, 'z': -1021.68689}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 928.58374, 'y': 267.390472, 'z': -1018.724182}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 898.598816, 'y': 222.329239, 'z': -1105.678589}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 730.24353, 'y': 259.631104, 'z': -1217.460571}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 889.75531, 'y': 235.686966, 'z': -1211.605347}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 797.337524, 'y': 202.63324, 'z': -1324.636353}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 854.052246, 'y': 210.614716, 'z': -1356.281982}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 988.267029, 'y': 205.307678, 'z': -1322.989502}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 772.607544, 'y': 228.994324, 'z': -1154.843872}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 938.221069, 'y': 223.913879, 'z': -1070.709595}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 969.24115, 'y': 267.237793, 'z': -1024.752563}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 934.505737, 'y': 268.16626, 'z': -1091.827271}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 965.243469, 'y': 205.979218, 'z': -1341.111816}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 873.443054, 'y': 229.120514, 'z': -1124.652588}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 745.80896, 'y': 218.213821, 'z': -1285.095093}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 879.075073, 'y': 199.446686, 'z': -1378.2229}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 961.556213, 'y': 224.136902, 'z': -1277.195679}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 838.740051, 'y': 242.636169, 'z': -1226.40564}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 729.476929, 'y': 262.071198, 'z': -1210.589111}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 819.631592, 'y': 219.637161, 'z': -1281.739746}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 783.4151, 'y': 218.199997, 'z': -1278.393677}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 836.896362, 'y': 242.613953, 'z': -1231.059692}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 909.118286, 'y': 238.35318, 'z': -1172.710815}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 915.488403, 'y': 202.905914, 'z': -1213.654663}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 925.114746, 'y': 211.89505, 'z': -1312.30896}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 913.951172, 'y': 200.651413, 'z': -1392.169434}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 909.839722, 'y': 269.039673, 'z': -1114.638306}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 927.029968, 'y': 211.770874, 'z': -1281.902954}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 801.290039, 'y': 230.240479, 'z': -1159.339233}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 919.023865, 'y': 268.124084, 'z': -1095.013062}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 752.240234, 'y': 199.542297, 'z': -1135.965942}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 953.067139, 'y': 227.814758, 'z': -1072.577637}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 907.945496, 'y': 237.005112, 'z': -1019.902283}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 759.110535, 'y': 256.019806, 'z': -1205.858887}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 782.095276, 'y': 220.243225, 'z': -1238.861084}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 825.302979, 'y': 218.960007, 'z': -1261.226074}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 909.780701, 'y': 235.524796, 'z': -1152.23877}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 912.793701, 'y': 211.987366, 'z': -1244.978271}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 942.401001, 'y': 211.087906, 'z': -1334.688232}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 888.035767, 'y': 213.415588, 'z': -1281.084717}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 722.786377, 'y': 279.019806, 'z': -1111.202881}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 989.579102, 'y': 228.526657, 'z': -1281.147705}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 817.589478, 'y': 220.908081, 'z': -1267.591675}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 771.392334, 'y': 200.264877, 'z': -1324.40564}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 957.689636, 'y': 223.567383, 'z': -1286.206055}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 930.275757, 'y': 202.953125, 'z': -1211.605225}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 827.059998, 'y': 211.778122, 'z': -1330.022461}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 856.597168, 'y': 216.137329, 'z': -1316.090454}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 907.351746, 'y': 239.045822, 'z': -1180.115112}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 752.601379, 'y': 219.334473, 'z': -1224.106201}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 995.684509, 'y': 205.190781, 'z': -1331.924194}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 939.808655, 'y': 267.503998, 'z': -1139.406738}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 912.831787, 'y': 212.609711, 'z': -1258.25415}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 962.351379, 'y': 206.381699, 'z': -1349.167725}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 938.043945, 'y': 225.536606, 'z': -1063.093994}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 964.363098, 'y': 267.77948, 'z': -1077.439819}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 961.802185, 'y': 201.597534, 'z': -1234.006714}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 918.617554, 'y': 201.294052, 'z': -1420.961914}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 859.089844, 'y': 213.618729, 'z': -1235.004517}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 874.796875, 'y': 200.377228, 'z': -1360.7948}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 879.678162, 'y': 201.305817, 'z': -1402.656372}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 797.721069, 'y': 241.730667, 'z': -1192.572998}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 997.699036, 'y': 204.923431, 'z': -1343.525391}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 910.401062, 'y': 212.957428, 'z': -1290.801514}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 739.187744, 'y': 231.70285, 'z': -1196.359741}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 860.243652, 'y': 214.847488, 'z': -1114.838013}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 934.210449, 'y': 215.442047, 'z': -1317.937866}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 867.487061, 'y': 217.70575, 'z': -1098.82312}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 841.327393, 'y': 242.513138, 'z': -1189.4198}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 905.485107, 'y': 212.89151, 'z': -1257.714844}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 916.841125, 'y': 236.291794, 'z': -1210.539063}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 807.079712, 'y': 199.687256, 'z': -1312.234009}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 940.485168, 'y': 268.653503, 'z': -1119.698853}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 880.053772, 'y': 236.89357, 'z': -1191.123657}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 731.308777, 'y': 225.366882, 'z': -1229.252441}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 871.581421, 'y': 217.126984, 'z': -1325.304565}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 779.007751, 'y': 202.489777, 'z': -1325.719482}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 954.040283, 'y': 211.43129, 'z': -1314.206177}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 943.435425, 'y': 268.719727, 'z': -1065.798584}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 837.74585, 'y': 212.792648, 'z': -1297.31604}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 747.054504, 'y': 275.35025, 'z': -1109.101807}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 989.192749, 'y': 233.735779, 'z': -1176.540527}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 737.517212, 'y': 257.751923, 'z': -1193.577881}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 942.648315, 'y': 266.825684, 'z': -1151.962646}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 873.261841, 'y': 199.639771, 'z': -1394.84314}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 835.747314, 'y': 216.829651, 'z': -1151.298218}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 962.654175, 'y': 202.84642, 'z': -1248.437256}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 825.97583, 'y': 210.520569, 'z': -1358.270142}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 875.88208, 'y': 199.990082, 'z': -1366.239502}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 954.398926, 'y': 225.91095, 'z': -1252.376465}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 902.573364, 'y': 237.983978, 'z': -1022.037842}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 980.893677, 'y': 226.857452, 'z': -1287.357178}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 814.121521, 'y': 211.619537, 'z': -1301.321777}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 988.281006, 'y': 228.207031, 'z': -1238.248047}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.308472, 'y': 231.906464, 'z': -1198.025513}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 700.2547, 'y': 218.660187, 'z': -1270.427246}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 873.999878, 'y': 245.222015, 'z': -1028.023438}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 943.820923, 'y': 211.233932, 'z': -1330.845215}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 887.38855, 'y': 235.301117, 'z': -1232.908447}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 877.150146, 'y': 225.098373, 'z': -1073.712769}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 922.554077, 'y': 268.76886, 'z': -1121.282227}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 846.663513, 'y': 211.604797, 'z': -1347.002808}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 963.207886, 'y': 206.975616, 'z': -1359.456299}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 878.969116, 'y': 229.12616, 'z': -1133.897583}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 840.390381, 'y': 216.615845, 'z': -1093.292236}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 972.759766, 'y': 205.259201, 'z': -1282.112061}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.699219, 'y': 222.398911, 'z': -1268.81958}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 857.488892, 'y': 199.208725, 'z': -1377.068604}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 932.993835, 'y': 232.02179, 'z': -1028.770996}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 910.180298, 'y': 201.042206, 'z': -1425.092041}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 913.127991, 'y': 267.793976, 'z': -1088.339722}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 920.499756, 'y': 202.719147, 'z': -1220.927612}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 932.482056, 'y': 271.921631, 'z': -1140.210815}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 933.001465, 'y': 226.775879, 'z': -1056.061768}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.207825, 'y': 200.033447, 'z': -1247.149414}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 795.147644, 'y': 218.265823, 'z': -1271.731201}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 986.14093, 'y': 205.317551, 'z': -1277.610229}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 949.002747, 'y': 268.435486, 'z': -1112.376709}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
