{'position': {'x': 1145.618408, 'y': 66.483757, 'z': -3404.503418}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1099.030151, 'y': 63.932034, 'z': -3419.3125}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 598.668579, 'y': 27.0, 'z': -3279.219971}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 798.981812, 'y': 93.089096, 'z': -3240.03833}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 787.351257, 'y': 99.70208, 'z': -3147.413086}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 992.434814, 'y': 62.877155, 'z': -3426.654541}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1081.049072, 'y': 163.552032, 'z': -3280.320801}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 904.32782, 'y': 75.290009, 'z': -3359.359619}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1195.738525, 'y': 165.00386, 'z': -3178.259766}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 628.869263, 'y': 35.552181, 'z': -3354.115479}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 685.414368, 'y': 27.494663, 'z': -3308.780518}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1041.566162, 'y': 164.781967, 'z': -3240.147461}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 946.309937, 'y': 70.900276, 'z': -3403.17627}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 813.61322, 'y': 97.939064, 'z': -3179.087646}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 849.067261, 'y': 87.395081, 'z': -3286.907227}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1103.041382, 'y': 63.964161, 'z': -3425.333984}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1059.373169, 'y': 67.913971, 'z': -3386.357178}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 819.163269, 'y': 92.209152, 'z': -3254.625}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 827.297668, 'y': 80.162666, 'z': -3370.343506}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1002.326538, 'y': 70.590103, 'z': -3409.86499}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1114.334717, 'y': 65.483009, 'z': -3405.453369}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 982.71106, 'y': 70.028564, 'z': -3372.718506}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1212.249756, 'y': 163.584198, 'z': -3211.862061}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 856.377075, 'y': 80.453712, 'z': -3342.77124}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 686.412415, 'y': 92.27063, 'z': -3143.435547}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1068.224731, 'y': 163.584198, 'z': -3222.710205}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1178.281372, 'y': 68.641884, 'z': -3384.513916}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 582.681091, 'y': 27.345419, 'z': -3215.809082}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 967.221802, 'y': 71.817902, 'z': -3396.753662}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1130.677612, 'y': 163.584198, 'z': -3206.648193}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 655.135559, 'y': 87.414345, 'z': -3085.0625}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 880.746704, 'y': 99.938339, 'z': -3206.921875}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 932.529724, 'y': 73.781761, 'z': -3360.003662}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 906.245422, 'y': 100.159424, 'z': -3171.567627}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 784.691162, 'y': 78.781494, 'z': -3364.700195}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 641.367554, 'y': 55.644039, 'z': -3378.126953}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 741.562683, 'y': 67.962379, 'z': -3394.34082}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 906.381714, 'y': 99.916527, 'z': -3205.710938}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1144.138916, 'y': 64.369278, 'z': -3423.821533}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1000.249146, 'y': 70.720718, 'z': -3343.9646}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 781.279785, 'y': 82.023178, 'z': -3334.964844}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 592.104492, 'y': 27.0, 'z': -3311.196533}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 480.336395, 'y': 27.683086, 'z': -3210.265625}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 717.58667, 'y': 67.893051, 'z': -3419.35791}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 965.306885, 'y': 70.900513, 'z': -3366.337646}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'yuki', 'area_no': 11}
{'position': {'x': 748.940796, 'y': 103.013268, 'z': -3060.459473}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 818.831421, 'y': 88.500931, 'z': -3295.75293}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 483.040375, 'y': 27.0, 'z': -3434.57666}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1136.485474, 'y': 163.584198, 'z': -3234.901367}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 620.058289, 'y': 52.848244, 'z': -3375.79834}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 625.740784, 'y': 27.0, 'z': -3274.206787}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1125.877319, 'y': 163.55368, 'z': -3271.502197}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 758.526245, 'y': 96.539352, 'z': -3212.351807}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 858.88269, 'y': 94.98674, 'z': -3203.839111}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1032.187866, 'y': 63.266682, 'z': -3427.138184}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1131.238403, 'y': 163.584198, 'z': -3226.433838}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1063.16272, 'y': 163.584198, 'z': -3240.861328}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1041.963135, 'y': 164.233307, 'z': -3225.765625}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 598.426514, 'y': 27.0, 'z': -3307.954834}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 575.254883, 'y': 27.306379, 'z': -3330.741699}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1031.372559, 'y': 70.112518, 'z': -3357.083252}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 832.009521, 'y': 105.466904, 'z': -3113.148682}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1037.094727, 'y': 170.497803, 'z': -3275.135742}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 562.750305, 'y': 27.0, 'z': -3239.591797}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1112.619263, 'y': 64.45237, 'z': -3382.437256}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 912.743164, 'y': 100.515221, 'z': -3163.271729}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 602.297302, 'y': 27.0, 'z': -3232.7229}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1046.544556, 'y': 63.406029, 'z': -3428.42334}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1121.728638, 'y': 163.584198, 'z': -3226.845703}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 700.818176, 'y': 73.30648, 'z': -3031.649658}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 612.157104, 'y': 73.66983, 'z': -3121.587891}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 868.860413, 'y': 61.512047, 'z': -3424.932373}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 789.200684, 'y': 95.12204, 'z': -3205.100098}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 894.948242, 'y': 85.348305, 'z': -3269.306396}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 608.997009, 'y': 27.199692, 'z': -3327.368164}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 855.700928, 'y': 100.984497, 'z': -3157.295898}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 488.47406, 'y': 27.0, 'z': -3250.75415}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 581.7453, 'y': 27.0, 'z': -3274.570068}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 888.536499, 'y': 77.154755, 'z': -3372.016357}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 725.175964, 'y': 53.668591, 'z': -3442.614014}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1101.216064, 'y': 64.551857, 'z': -3373.705078}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 835.516296, 'y': 84.279144, 'z': -3315.805176}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 686.260864, 'y': 59.720833, 'z': -3373.554688}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 755.363281, 'y': 102.281464, 'z': -3091.060547}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 664.326782, 'y': 27.375938, 'z': -3226.852295}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 680.052612, 'y': 91.739128, 'z': -3079.799561}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1038.072876, 'y': 168.112137, 'z': -3156.071533}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 752.796021, 'y': 67.390747, 'z': -3312.953369}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 814.618896, 'y': 99.278992, 'z': -3159.341797}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 699.312012, 'y': 94.324684, 'z': -3143.922363}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 814.914612, 'y': 80.391838, 'z': -3363.967041}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 915.046265, 'y': 73.482666, 'z': -3384.526123}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 804.664429, 'y': 91.074638, 'z': -3274.224121}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 814.859985, 'y': 92.820206, 'z': -3252.841797}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 753.253235, 'y': 99.431381, 'z': -3164.768311}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1120.360596, 'y': 163.523163, 'z': -3278.652832}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 803.211914, 'y': 77.685501, 'z': -3404.008301}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 963.767151, 'y': 70.624046, 'z': -3407.320801}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 718.840698, 'y': 66.948257, 'z': -3409.289551}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 594.10022, 'y': 50.339275, 'z': -3396.047852}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 920.547852, 'y': 77.868088, 'z': -3311.618408}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 929.8078, 'y': 73.522621, 'z': -3364.16748}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1010.188232, 'y': 71.122177, 'z': -3397.071289}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 374.705505, 'y': 27.0, 'z': -3036.227295}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 969.744751, 'y': 71.15287, 'z': -3400.160645}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 989.192139, 'y': 70.671486, 'z': -3357.026123}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 569.55249, 'y': 27.11606, 'z': -3327.62207}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1131.131958, 'y': 163.584198, 'z': -3233.286621}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1107.7229, 'y': 64.06031, 'z': -3375.290039}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1045.403687, 'y': 167.328491, 'z': -3183.578613}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 838.454651, 'y': 92.892639, 'z': -3211.423828}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1050.967529, 'y': 70.178146, 'z': -3392.374756}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 758.94281, 'y': 89.773216, 'z': -3257.727539}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 934.942871, 'y': 73.768372, 'z': -3368.628906}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 693.176697, 'y': 60.197735, 'z': -3379.374756}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 564.966309, 'y': 27.0, 'z': -2963.406494}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 838.850403, 'y': 82.174622, 'z': -3354.256836}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 971.801331, 'y': 100.012207, 'z': -3287.983154}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 554.107422, 'y': 27.0, 'z': -3231.296143}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 811.680908, 'y': 94.146568, 'z': -3202.576904}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 855.755371, 'y': 122.949562, 'z': -3053.043701}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1101.134644, 'y': 163.584198, 'z': -3194.639648}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 632.349548, 'y': 27.0, 'z': -3292.831055}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1313.08667, 'y': 169.840775, 'z': -3188.368652}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 698.716553, 'y': 94.806396, 'z': -3082.030518}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 886.673462, 'y': 84.251945, 'z': -3282.872559}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 808.164001, 'y': 95.337082, 'z': -3194.567383}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 781.888916, 'y': 78.558426, 'z': -3369.101074}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 1051.22644, 'y': 164.79129, 'z': -3214.539795}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
