{'position': {'x': 4905.192871, 'y': 27.0, 'z': -2093.219727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.323242, 'y': 27.0, 'z': -1871.677856}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4728.053711, 'y': 27.0, 'z': -3087.877441}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4888.746094, 'y': 27.0, 'z': -2459.539063}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4706.519531, 'y': 34.88726, 'z': -2288.059082}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4801.44873, 'y': 27.0, 'z': -2568.806152}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4855.106934, 'y': 27.0, 'z': -2113.443359}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4749.171387, 'y': 27.0, 'z': -2895.022217}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4829.578125, 'y': 27.0, 'z': -2679.168701}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.377441, 'y': 27.0, 'z': -2288.279297}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4889.110352, 'y': 27.0, 'z': -2140.716309}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4794.839844, 'y': 27.0, 'z': -2768.246582}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.712402, 'y': 27.0, 'z': -2972.24585}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4850.125977, 'y': 27.0, 'z': -1856.514404}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4908.675781, 'y': 27.0, 'z': -1921.797241}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4764.766113, 'y': 27.0, 'z': -1789.011719}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4857.522949, 'y': 27.0, 'z': -1869.653198}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4855.029785, 'y': 27.0, 'z': -2596.726318}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4797.581055, 'y': 27.0, 'z': -1823.825806}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4851.381836, 'y': 27.0, 'z': -2531.543945}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4722.981445, 'y': 27.0, 'z': -3087.133057}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4778.405273, 'y': 27.0, 'z': -2096.674316}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4876.171387, 'y': 27.0, 'z': -2263.552734}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4844.410645, 'y': 27.0, 'z': -1892.800537}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4718.171387, 'y': 27.984625, 'z': -2250.469238}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 26}
{'position': {'x': 4721.851563, 'y': 27.0, 'z': -2968.661377}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4833.548828, 'y': 27.0, 'z': -2647.458496}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4873.13916, 'y': 27.0, 'z': -2057.874023}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4875.768066, 'y': 27.0, 'z': -1910.289551}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4828.495117, 'y': 27.0, 'z': -2581.954346}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.658203, 'y': 27.0, 'z': -2044.699585}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4817.669922, 'y': 27.0, 'z': -2711.416504}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4875.55127, 'y': 27.0, 'z': -2483.443359}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4903.564941, 'y': 27.0, 'z': -1889.215698}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4910.560059, 'y': 27.0, 'z': -2482.322998}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4764.188477, 'y': 27.0, 'z': -2962.467285}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4799.080566, 'y': 27.0, 'z': -2666.992188}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4758.34375, 'y': 27.0, 'z': -1819.463379}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4769.134277, 'y': 27.0, 'z': -1806.603271}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4844.396484, 'y': 27.0, 'z': -1857.663818}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4911.050293, 'y': 27.0, 'z': -2087.974121}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4822.400879, 'y': 27.0, 'z': -1860.331787}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4861.808105, 'y': 27.0, 'z': -2559.322021}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4754.535645, 'y': 27.0, 'z': -2363.161865}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4881.027832, 'y': 27.0, 'z': -2094.880859}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.175293, 'y': 27.0, 'z': -1986.231323}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4747.645508, 'y': 27.0, 'z': -1734.601929}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4821.522949, 'y': 27.0, 'z': -2568.32251}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4912.244141, 'y': 27.0, 'z': -1933.990601}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4832.609863, 'y': 27.0, 'z': -2693.953369}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.869141, 'y': 27.0, 'z': -1903.423828}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.077148, 'y': 27.0, 'z': -2446.679932}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4797.635254, 'y': 27.0, 'z': -2747.488525}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4895.484863, 'y': 27.0, 'z': -2012.442505}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4816.645508, 'y': 27.0, 'z': -2619.997314}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.585449, 'y': 27.0, 'z': -2498.471436}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4804.261719, 'y': 27.0, 'z': -1806.756958}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4835.588867, 'y': 27.0, 'z': -2645.407227}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.604492, 'y': 27.0, 'z': -2264.193848}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4750.271973, 'y': 27.0, 'z': -1806.819214}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4868.865723, 'y': 27.0, 'z': -2519.943359}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4847.831055, 'y': 27.0, 'z': -2457.907227}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4909.769531, 'y': 27.0, 'z': -1911.213623}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4873.559082, 'y': 27.0, 'z': -2140.015625}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4764.133789, 'y': 27.0, 'z': -1769.491455}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4794.257324, 'y': 27.0, 'z': -1771.982666}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4830.497559, 'y': 27.0, 'z': -2537.236328}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4827.34375, 'y': 27.0, 'z': -2597.258057}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4820.533203, 'y': 27.0, 'z': -2688.540039}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4874.700684, 'y': 27.0, 'z': -2527.344727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4809.567871, 'y': 27.0, 'z': -2720.547607}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4805.008301, 'y': 27.0, 'z': -1841.23584}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.428223, 'y': 27.0, 'z': -2126.931396}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4798.078613, 'y': 27.0, 'z': -2772.536377}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4835.372559, 'y': 27.0, 'z': -1880.735718}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4792.521484, 'y': 27.0, 'z': -2649.730713}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.073242, 'y': 27.0, 'z': -1875.72876}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4816.000977, 'y': 27.0, 'z': -1834.70105}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4881.705566, 'y': 27.0, 'z': -1978.997803}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4912.205078, 'y': 27.0, 'z': -2526.161133}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4795.180176, 'y': 27.0, 'z': -2709.896484}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.911621, 'y': 27.0, 'z': -2448.716064}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4870.446777, 'y': 27.0, 'z': -1914.905029}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4906.824219, 'y': 27.0, 'z': -2525.309326}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4904.155762, 'y': 27.0, 'z': -2495.225586}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4793.308105, 'y': 27.0, 'z': -2725.888428}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4855.837402, 'y': 27.0, 'z': -2565.473145}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4903.655762, 'y': 27.0, 'z': -2238.890869}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4766.892578, 'y': 27.0, 'z': -2841.801514}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4851.644043, 'y': 27.0, 'z': -1862.606323}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4811.566406, 'y': 27.0, 'z': -2723.426514}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.54248, 'y': 27.0, 'z': -1980.717285}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.49707, 'y': 27.0, 'z': -2374.906494}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4887.912109, 'y': 27.0, 'z': -2056.230225}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4766.957031, 'y': 27.0, 'z': -2886.105957}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4915.095703, 'y': 27.0, 'z': -2268.846191}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4874.211914, 'y': 27.0, 'z': -1963.750854}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4886.599609, 'y': 27.0, 'z': -2191.745361}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4877.94043, 'y': 27.0, 'z': -2082.296631}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4783.366699, 'y': 27.0, 'z': -2800.20459}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.462402, 'y': 27.0, 'z': -2072.053467}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4864.530762, 'y': 27.0, 'z': -2405.453125}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4843.23584, 'y': 27.0, 'z': -2667.337891}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.407227, 'y': 27.0, 'z': -2054.138672}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4916.40918, 'y': 27.0, 'z': -2234.464355}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4854.712891, 'y': 27.0, 'z': -2562.235596}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4890.597656, 'y': 27.0, 'z': -2382.599854}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4920.50293, 'y': 27.0, 'z': -2199.566895}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4831.482422, 'y': 27.0, 'z': -2613.926758}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.952148, 'y': 27.0, 'z': -2277.490479}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4839.72998, 'y': 27.0, 'z': -1854.455322}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4443.018555, 'y': 27.0, 'z': -2535.343018}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4884.558105, 'y': 27.0, 'z': -1890.526733}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4842.400391, 'y': 27.0, 'z': -2611.321777}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4906.501953, 'y': 27.0, 'z': -2020.815308}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4893.054199, 'y': 27.0, 'z': -2488.612549}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4849.8125, 'y': 27.0, 'z': -2634.357666}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4891.303711, 'y': 27.0, 'z': -2421.204834}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4918.185059, 'y': 27.0, 'z': -2154.561279}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4889.432129, 'y': 27.0, 'z': -2465.575439}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4874.407227, 'y': 27.0, 'z': -1876.377563}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4861.647949, 'y': 27.0, 'z': -2419.499268}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4839.319336, 'y': 27.0, 'z': -1850.27832}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4921.012207, 'y': 27.0, 'z': -2276.671631}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4898.699707, 'y': 27.0, 'z': -2245.641113}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.331055, 'y': 27.0, 'z': -1993.436523}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4891.163086, 'y': 27.0, 'z': -2363.243164}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4903.839844, 'y': 27.0, 'z': -2159.704346}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4901.102539, 'y': 27.0, 'z': -2258.276123}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.214844, 'y': 27.0, 'z': -1891.327881}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4856.989746, 'y': 27.0, 'z': -1912.133179}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4897.749512, 'y': 27.0, 'z': -2085.561035}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4900.06543, 'y': 27.0, 'z': -2230.08252}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4903.730469, 'y': 27.0, 'z': -2464.7146}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4887.798828, 'y': 27.0, 'z': -2326.520508}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4896.591309, 'y': 27.0, 'z': -2400.675537}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4883.381348, 'y': 27.0, 'z': -2356.852783}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.995117, 'y': 27.0, 'z': -2314.501221}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4854.977051, 'y': 27.0, 'z': -2585.479492}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4845.012695, 'y': 27.0, 'z': -2559.489258}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4917.590332, 'y': 27.0, 'z': -1935.761963}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4902.86377, 'y': 27.0, 'z': -1867.57312}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4808.778809, 'y': 27.0, 'z': -2654.812988}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4914.809082, 'y': 27.0, 'z': -2534.707031}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.161621, 'y': 27.0, 'z': -2017.560181}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4900.904785, 'y': 27.0, 'z': -2525.037354}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4857.413574, 'y': 27.0, 'z': -2510.662354}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
