{'position': {'x': 1743.685059, 'y': 162.088745, 'z': -2946.650146}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1849.501465, 'y': 162.332901, 'z': -2921.660889}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1558.086548, 'y': 185.82605, 'z': -3006.080078}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1500.563354, 'y': 101.650528, 'z': -3347.625732}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2238.896973, 'y': 143.180054, 'z': -3629.043701}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1593.606567, 'y': 113.971924, 'z': -3257.397949}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1759.800537, 'y': 136.241318, 'z': -3196.657471}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2284.090576, 'y': 145.700851, 'z': -3566.040527}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1753.032349, 'y': 97.361946, 'z': -3562.362061}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1730.103882, 'y': 136.140747, 'z': -3145.212158}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2232.175049, 'y': 162.133881, 'z': -3468.971191}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2275.13623, 'y': 185.529785, 'z': -3828.696289}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2288.200195, 'y': 188.295425, 'z': -3836.591553}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1878.471191, 'y': 147.849838, 'z': -3451.601074}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2165.421875, 'y': 199.993896, 'z': -3114.26709}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1800.571167, 'y': 150.403992, 'z': -3072.54248}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2105.870361, 'y': 151.14566, 'z': -3335.508789}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2186.780273, 'y': 146.524139, 'z': -3555.324463}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1680.145508, 'y': 97.004349, 'z': -3559.869629}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1550.403809, 'y': 175.771439, 'z': -3121.250977}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2223.763184, 'y': 145.704712, 'z': -3564.439941}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1831.560791, 'y': 97.897026, 'z': -3574.09668}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1608.567383, 'y': 100.018188, 'z': -3500.648438}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1690.136475, 'y': 151.425461, 'z': -3327.1521}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2224.129883, 'y': 161.81723, 'z': -3450.296143}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1739.566528, 'y': 136.996552, 'z': -3146.197754}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2055.841309, 'y': 196.501251, 'z': -3062.984375}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1758.427856, 'y': 143.373505, 'z': -3296.049316}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2113.463867, 'y': 123.485008, 'z': -3644.516602}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1893.970215, 'y': 149.961121, 'z': -3347.899658}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2207.397461, 'y': 155.182739, 'z': -3837.493896}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2318.787109, 'y': 198.963226, 'z': -3898.685547}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1736.052368, 'y': 104.721375, 'z': -3463.236572}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1934.331177, 'y': 152.963425, 'z': -3122.864014}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2162.040527, 'y': 184.764694, 'z': -3240.97168}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1706.692871, 'y': 149.380142, 'z': -3081.274414}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2021.041016, 'y': 150.28595, 'z': -3474.346924}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1852.709229, 'y': 150.068375, 'z': -3327.537842}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1812.156128, 'y': 144.669754, 'z': -3157.766357}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1775.921021, 'y': 110.51339, 'z': -3425.37085}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1784.187012, 'y': 137.803406, 'z': -3232.499023}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1870.143921, 'y': 139.876495, 'z': -3281.245361}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1662.04248, 'y': 152.58226, 'z': -3317.531494}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1633.577271, 'y': 120.237991, 'z': -3228.8125}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 12}
{'position': {'x': 2076.304199, 'y': 153.042618, 'z': -3235.107178}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1635.375122, 'y': 100.455276, 'z': -3458.284668}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2282.45752, 'y': 199.217682, 'z': -3376.104248}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1841.603516, 'y': 148.914871, 'z': -3186.825439}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2221.3396, 'y': 158.419785, 'z': -3814.085205}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2065.130371, 'y': 153.819473, 'z': -3151.232666}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2126.269287, 'y': 150.429138, 'z': -3352.226318}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2064.397217, 'y': 198.010132, 'z': -3042.706787}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2246.433838, 'y': 183.868286, 'z': -3253.763672}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1854.784058, 'y': 146.580002, 'z': -3428.948242}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2154.401367, 'y': 127.570824, 'z': -3648.468506}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2069.546387, 'y': 138.787415, 'z': -3427.254395}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1911.404663, 'y': 151.636581, 'z': -3300.945068}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2277.716064, 'y': 206.631714, 'z': -3912.141357}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2022.37085, 'y': 152.286713, 'z': -3365.862549}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2089.595459, 'y': 114.355278, 'z': -3664.737305}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2042.251221, 'y': 151.588013, 'z': -3331.831055}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2227.793457, 'y': 144.101807, 'z': -3587.951416}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2197.729004, 'y': 140.939041, 'z': -3713.016846}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1683.996704, 'y': 182.213593, 'z': -2912.683594}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1909.338257, 'y': 152.963425, 'z': -3156.699951}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1928.157715, 'y': 153.1017, 'z': -3274.141357}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2067.060303, 'y': 151.010193, 'z': -3358.646729}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1676.582764, 'y': 150.586258, 'z': -3113.875244}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2145.678223, 'y': 127.531792, 'z': -3825.804932}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2060.354492, 'y': 153.042603, 'z': -3293.029785}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1741.013062, 'y': 136.271942, 'z': -3154.928711}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1832.95813, 'y': 127.808784, 'z': -3327.417236}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2166.050781, 'y': 139.993607, 'z': -3612.299805}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1805.448975, 'y': 132.496033, 'z': -3284.538086}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1768.365845, 'y': 156.839828, 'z': -3014.909912}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1723.719482, 'y': 145.309082, 'z': -3113.063477}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2190.542725, 'y': 141.610199, 'z': -3618.201172}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2172.492188, 'y': 184.673126, 'z': -3179.922363}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1788.904785, 'y': 139.648895, 'z': -3245.145752}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2132.252197, 'y': 146.235703, 'z': -3510.340576}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1716.30481, 'y': 147.161804, 'z': -3295.128418}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'doro', 'area_no': 12}
{'position': {'x': 1582.027222, 'y': 99.981689, 'z': -3459.30249}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2204.91626, 'y': 197.935471, 'z': -3898.58374}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1808.584717, 'y': 132.796387, 'z': -3285.09668}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2125.197266, 'y': 146.766449, 'z': -3489.69043}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1937.731567, 'y': 107.11853, 'z': -3564.348877}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2229.133789, 'y': 199.993896, 'z': -3213.453857}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1765.64502, 'y': 150.475677, 'z': -3049.566895}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1675.686035, 'y': 103.178009, 'z': -3450.935547}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1852.839722, 'y': 209.175262, 'z': -2849.100098}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1927.923828, 'y': 230.482819, 'z': -2818.388916}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1761.379517, 'y': 136.1698, 'z': -3201.258057}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1677.335938, 'y': 100.243912, 'z': -3499.421631}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2199.428955, 'y': 141.47049, 'z': -3639.08374}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2198.915283, 'y': 141.586075, 'z': -3628.094482}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1577.034058, 'y': 161.46138, 'z': -3200.75293}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1723.391602, 'y': 139.32605, 'z': -3264.713379}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2279.804932, 'y': 199.993896, 'z': -3223.382568}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2279.854248, 'y': 199.993896, 'z': -3383.554932}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2160.993408, 'y': 146.199036, 'z': -3513.916016}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1679.576782, 'y': 100.184692, 'z': -3513.510986}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2272.69873, 'y': 144.552582, 'z': -3696.022949}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2193.699951, 'y': 199.993896, 'z': -3220.058838}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1787.89209, 'y': 143.337723, 'z': -3136.653809}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1688.262817, 'y': 149.844208, 'z': -3104.356689}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2124.516602, 'y': 139.771439, 'z': -3605.178711}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1546.611816, 'y': 104.337166, 'z': -3318.641113}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1837.244263, 'y': 148.416489, 'z': -3189.360596}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1773.511597, 'y': 146.766525, 'z': -3103.208252}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2015.932861, 'y': 167.354355, 'z': -3067.775879}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1762.44165, 'y': 207.227463, 'z': -2829.082275}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1827.592896, 'y': 143.39621, 'z': -3229.848877}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1590.224976, 'y': 160.56427, 'z': -3168.009033}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1634.77771, 'y': 121.555954, 'z': -3222.340576}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1679.995728, 'y': 125.848595, 'z': -3194.698975}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2059.868652, 'y': 155.504501, 'z': -3124.742432}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2107.516357, 'y': 157.327713, 'z': -3137.231445}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2258.341309, 'y': 143.740662, 'z': -3664.13501}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2368.328857, 'y': 199.890854, 'z': -3292.121338}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1845.541992, 'y': 146.774048, 'z': -3385.265381}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1770.774902, 'y': 159.480759, 'z': -2985.050049}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1750.410156, 'y': 137.488815, 'z': -3175.327637}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1945.14978, 'y': 107.116592, 'z': -3517.790771}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1771.857056, 'y': 162.364014, 'z': -2925.811768}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1895.916382, 'y': 151.531815, 'z': -3387.472656}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1629.467407, 'y': 152.350327, 'z': -3293.654297}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2174.51001, 'y': 141.925476, 'z': -3762.432861}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
